,outcome,distance,direction
6200,0,1.659951674279667,[ 0.12599084  0.94809045 -0.29197741]
6201,1,0.12570570520042323,[0.25899397 0.2150759  0.94162863]
6202,1,7.048298906815389,[-0.35536349 -0.17622697 -0.9179656 ]
6203,2,0.22975386539172102,[ 0.76839236 -0.52364852  0.36792037]
6204,1,0.16477054533479138,[ 0.86525733 -0.46966187 -0.17534959]
6205,1,0.6208356321797665,[ 0.79326368 -0.14554449  0.59122714]
6206,1,1.3829782741476517,[ 0.52131666  0.45139307 -0.72420524]
6207,1,1.183253258310021,[-0.44436569 -0.83697714 -0.31938753]
6208,2,3.4832193104427804,[-0.14322043  0.7503988  -0.64528253]
6209,1,0.08462896642684323,[ 0.81317162  0.56940058 -0.12056074]
6210,1,0.16396223705707585,[ 0.25896653 -0.75226308 -0.60583545]
6211,1,1.0182709838867205,[-0.4620997   0.52988875  0.71111305]
6212,2,0.4977560481832563,[-0.93353958 -0.35496744 -0.05001972]
6213,1,1.7929170018616185,[-0.20176915 -0.7983595  -0.56737229]
6214,2,3.1881129687905188,[ 0.0257559  -0.73449855 -0.67812132]
6215,1,1.2184501142060418,[-0.61522485 -0.28328757  0.7356946 ]
6216,2,2.0934738402445547,[-0.69395275 -0.68181684  0.23142034]
6217,2,0.10471362034113113,[ 0.61524964  0.37212326 -0.69497637]
6218,1,0.24464745595388732,[-0.76357009  0.49672571  0.41258246]
6219,1,1.0072638624582126,[-0.88998036 -0.36444729  0.27406774]
6220,1,4.480160850611962,[ 0.88645153 -0.42145446  0.19125851]
6221,2,4.476493595718032,[0.00231469 0.03707798 0.99930969]
6222,2,0.7685032737298426,[ 0.09576472  0.0475787  -0.99426626]
6223,2,0.5343512014829714,[-0.81508241 -0.3983035   0.42070773]
6224,0,2.5306333470578144,[0.79305314 0.55518916 0.25066254]
6225,2,1.8552538261084368,[-0.60118456 -0.60838121 -0.51812106]
6226,1,0.9107466885138301,[ 0.26937066 -0.91136547  0.31121122]
6227,0,3.629281860141926,[ 0.50137839 -0.57589645  0.64572671]
6228,1,2.692378831289344,[0.05519533 0.86826079 0.49302807]
6229,1,2.21816532933223,[-0.27756547  0.79868825  0.53390494]
6230,1,0.14776974043159127,[-0.68717958  0.27975345 -0.67046419]
6231,2,3.869400244612705,[-0.6218744   0.76028701 -0.18771227]
6232,0,1.6765040045659916,[-0.22047632 -0.15368384 -0.96320894]
6233,2,0.5175827409847182,[-0.83223948  0.02772137 -0.55372283]
6234,0,2.2265996068303306,[ 0.70831407  0.70205357 -0.07356607]
6235,2,3.573971213324173,[-0.98115689 -0.16110267 -0.10666346]
6236,1,2.1820499773940356,[-0.75001619 -0.66097988 -0.02411036]
6237,0,0.05819338025669608,[0.86192295 0.42236997 0.28052171]
6238,0,1.8261941253671528,[ 0.81010748 -0.52397284  0.26301776]
6239,1,1.6045576245789155,[ 0.83857299 -0.01984302  0.54442777]
6240,2,11.535180098513568,[ 0.76462316 -0.60656141 -0.21779502]
6241,2,0.6757423346412273,[ 0.28999251 -0.83421094  0.46903779]
6242,1,1.5597325551686625,[0.80004635 0.42725049 0.42116844]
6243,2,2.546491512963483,[ 0.1885315   0.92952171 -0.316931  ]
6244,1,7.06160568693333,[ 0.75134703 -0.31700285 -0.57878047]
6245,1,1.9862549492335622,[ 0.35708579 -0.92765437  0.10930285]
6246,0,0.27206048351270584,[-0.74798404 -0.31291009  0.58532653]
6247,2,0.5569689005134602,[ 0.81448639 -0.5386692   0.21551662]
6248,2,2.2263465050399804,[ 0.03827632 -0.75226808 -0.65774437]
6249,0,1.731050877669911,[-0.47418298  0.7382426  -0.47973781]
6250,1,1.7595317152500791,[-0.23748759  0.76259088 -0.6017099 ]
6251,1,0.8834139610883579,[-0.58513288 -0.80796193  0.06940488]
6252,2,1.5130032985622177,[ 0.39818498 -0.0267975  -0.91691364]
6253,2,0.061096466776456415,[ 0.41934996 -0.52605561 -0.73987236]
6254,1,1.9891416629395113,[ 0.45191548  0.86696262 -0.21011476]
6255,1,0.13047446913241992,[-0.63491606 -0.41945922  0.64879547]
6256,2,1.374844785981313,[ 0.4333883   0.79598366 -0.4225927 ]
6257,0,0.44116088630908773,[ 0.85879253 -0.36158359 -0.36295   ]
6258,2,0.2835708113117726,[-0.44213001  0.40859488 -0.79848061]
6259,0,0.2593514188459644,[ 0.09627341  0.95629672 -0.27609422]
6260,0,0.586317584099676,[-0.49185893  0.46248575 -0.73768673]
6261,1,2.465324666264679,[-0.58668754 -0.28298218 -0.75876137]
6262,2,0.9308442302424315,[-0.59590001  0.72498014 -0.34540841]
6263,2,1.5751225363073658,[-0.69448844 -0.69280424  0.19418571]
6264,2,0.711167782573124,[-0.35122347  0.44316125 -0.82477281]
6265,1,0.19460912419347925,[ 0.50753178  0.63277831 -0.58481031]
6266,2,1.7954463679699577,[ 0.07346761  0.95854405 -0.27531038]
6267,0,1.9764463594825907,[ 0.84077464 -0.19879709 -0.50356501]
6268,1,1.6100031799364154,[ 0.36873067  0.25773179 -0.89309127]
6269,2,0.18019680272038927,[ 0.73801106 -0.02957848 -0.67414004]
6270,1,0.24274241453435036,[ 0.31995467  0.02507227 -0.94710104]
6271,0,0.5442712157752574,[0.35304139 0.33987021 0.87169376]
6272,1,8.278991411834056,[ 0.03806055 -0.89119071  0.45202934]
6273,1,0.014950538344721008,[ 0.89031917 -0.20947998  0.4042894 ]
6274,0,0.3264277484348394,[-0.99028838  0.09886539  0.09774738]
6275,1,0.6781532197749223,[-0.42127491  0.79269545 -0.44063746]
6276,1,0.8408879070286663,[ 0.20401129 -0.66645314 -0.71709107]
6277,1,0.24184380835325983,[ 0.2950914  -0.87988163 -0.37246393]
6278,1,1.7683796066743347,[-0.8334459  -0.53034612  0.15524472]
6279,1,5.803881292995669,[-0.8887954   0.41052915  0.20373647]
6280,1,2.1720550680007173,[0.94117388 0.27879317 0.19096096]
6281,1,1.252445895494589,[0.99648502 0.03052563 0.07801148]
6282,2,0.3566677428323884,[-0.84225466 -0.09210372  0.53115346]
6283,1,2.557735931171112,[-0.2975329  -0.32838847 -0.89645702]
6284,2,0.7841235650650943,[-0.72769714 -0.65722529 -0.19624421]
6285,2,5.397349935882667,[ 0.93096866 -0.32009059  0.17561141]
6286,2,2.869018855585903,[-0.28718427 -0.36499721 -0.8856084 ]
6287,2,0.5882142046841896,[ 0.94024401 -0.23724755  0.24424331]
6288,1,0.10800126077548222,[0.00342271 0.76072781 0.649062  ]
6289,2,6.007798980704104,[0.05626442 0.86442383 0.49960561]
6290,1,2.8852191385408807,[0.93628749 0.14987025 0.31765491]
6291,1,3.6003869854904424,[-0.07023676 -0.99750132  0.00760953]
6292,0,0.7957245874471081,[-0.93892614 -0.25152033 -0.2348515 ]
6293,0,0.31790733218342654,[-0.6958486   0.37714597 -0.61119198]
6294,0,2.5008355766552604,[-0.16512299 -0.2952653  -0.94103815]
6295,2,0.26988689509542824,[-0.52070982 -0.27631632 -0.80778127]
6296,2,1.379313109053553,[0.76232733 0.64139765 0.08640658]
6297,2,0.13302441641953486,[-0.02970584  0.72945851 -0.68337972]
6298,1,2.8506079424952877,[-0.70230207  0.54884008  0.45337222]
6299,1,1.0051019385890545,[-0.88305842 -0.2615125   0.38963962]
6300,2,2.0284918557600062,[0.4491287  0.84367052 0.2941147 ]
6301,0,0.6347655569428746,[-0.72602266  0.12994452 -0.67528181]
6302,2,0.37066544363172926,[ 0.2901656  -0.84190279  0.45497651]
6303,0,5.534851305783714,[ 8.15112423e-01 -5.79302604e-01  4.80340433e-04]
6304,2,0.373501865454462,[ 0.03434851  0.92020878 -0.38991792]
6305,1,3.827923687174392,[-0.59156586  0.04611502  0.80493679]
6306,2,0.4105797409042541,[0.57303256 0.74900232 0.3326097 ]
6307,1,2.8259709380602898,[0.13882019 0.5369181  0.83213455]
6308,2,0.5361879183613922,[ 0.39972105  0.59499749 -0.69728119]
6309,2,4.274665903620283,[-0.93208549 -0.29386913  0.21179605]
6310,1,0.025789072807306652,[ 0.41313381 -0.62213195 -0.66503556]
6311,2,1.798277860804052,[-0.66361189 -0.18767553 -0.72415272]
6312,1,1.7379322606031244,[ 0.80242043 -0.59561376  0.0369554 ]
6313,1,0.3051288321318856,[ 0.039843   -0.75699157  0.65220878]
6314,1,0.6757231143516598,[ 0.90574307 -0.42250359  0.03346945]
6315,0,0.14271801784725957,[-0.45991145  0.87275512  0.16364582]
6316,1,0.717381391126095,[-0.03699845  0.56380096  0.82508156]
6317,1,0.5144815014952865,[-0.86376074 -0.49310969  0.10373149]
6318,1,0.039695112148728236,[-0.62326374 -0.75051219 -0.2197129 ]
6319,1,2.5953858171958024,[-0.57577088 -0.28178205  0.76751988]
6320,2,1.6871256185630714,[-0.30299753  0.4374031  -0.84668236]
6321,2,0.4349215307706873,[-0.31852624 -0.73912916 -0.59348894]
6322,1,2.070582980552118,[ 0.37731996 -0.89478785 -0.23871394]
6323,1,0.17232629220285842,[ 0.99289544  0.11636026 -0.02487846]
6324,2,3.539644499817997,[ 0.44452981 -0.68788869  0.57376162]
6325,2,1.3641048490156327,[-0.55220184  0.58795231 -0.59108815]
6326,2,1.392489022601781,[ 0.71892745 -0.48554062  0.49738679]
6327,2,2.6454650246663767,[ 0.06191244 -0.60325708 -0.79514008]
6328,1,1.8540960961300188,[ 0.91973198 -0.07811299 -0.38469656]
6329,0,0.7211370658202887,[0.5577948 0.1137784 0.8221432]
6330,1,3.9035635159790996,[ 0.45562816  0.60876341 -0.64946908]
6331,2,1.015740777131163,[-0.38258923 -0.74120125 -0.55158516]
6332,0,0.30523881230989286,[-0.49990327  0.48529068 -0.71734906]
6333,1,1.8494742263530557,[-0.13871108  0.35636229 -0.92399413]
6334,1,1.538177610690718,[-0.43208416 -0.89611248  0.10141848]
6335,2,1.221394205263026,[-0.52527508 -0.07957722  0.84720337]
6336,2,5.612459446526275,[ 0.98048542 -0.05709392 -0.18811866]
6337,2,0.21492065054888834,[-0.90161869 -0.36831735  0.22677316]
6338,0,4.10680918367116,[-0.34158291  0.172572    0.9238723 ]
6339,1,3.0484055042378038,[ 0.81812178 -0.52986113  0.22343666]
6340,1,0.2359580513340028,[ 0.18592109 -0.04894156 -0.98134503]
6341,2,0.4451576930359715,[0.77580515 0.37610834 0.506625  ]
6342,0,0.904937448281352,[-0.46653425 -0.53371869 -0.70532982]
6343,1,0.00241178082225898,[0.91249958 0.40544442 0.05439973]
6344,2,0.5930323592973373,[0.71961771 0.69417089 0.01664706]
6345,1,0.7471930940455482,[-0.54271892 -0.26602785 -0.79667142]
6346,1,4.088352121633414,[-0.65057296  0.63520289 -0.41625967]
6347,1,1.3204710697988895,[-0.11986718  0.22125616 -0.96782104]
6348,1,0.46072816018651996,[-0.95375282  0.06261368  0.29399845]
6349,0,1.567267278791946,[0.3920792  0.14742337 0.90804199]
6350,1,2.7186378080856204,[-0.21723922 -0.97493445 -0.04806177]
6351,1,0.011768679698309666,[-0.31660945  0.94853593  0.00616844]
6352,2,5.181680141251935,[-0.78219503 -0.44161278  0.43948729]
6353,1,0.40058362875506426,[-0.62981045 -0.72838313  0.26980883]
6354,1,0.3771539612491608,[-0.96889565  0.20156725 -0.14356835]
6355,0,0.03186583847508514,[ 0.48784453 -0.63446314 -0.59955336]
6356,1,0.7358598879614244,[ 0.28036149 -0.8083459   0.51766237]
6357,1,0.34462731109355793,[0.44685864 0.88754409 0.1121733 ]
6358,2,3.8226111441654766,[0.19635198 0.97976519 0.03880804]
6359,1,4.37969529432142,[-0.49642139  0.08915417 -0.86349136]
6360,1,4.705155593902152,[ 0.19162437 -0.77268427 -0.60517694]
6361,1,2.5986822502343676,[0.74170419 0.04945605 0.66890134]
6362,1,2.1728207669286683,[-0.9025035   0.16790887 -0.39660312]
6363,1,3.2679894670665792,[-0.41197213  0.72973307 -0.54568179]
6364,0,1.0700060775656812,[ 0.46716839 -0.88391358  0.02122454]
6365,2,1.154234180387325,[-0.32937707  0.94382438  0.02657594]
6366,1,1.1243084108389114,[-0.155871   -0.97823027 -0.13700283]
6367,1,2.0612273265369567,[ 0.19363093 -0.66472799  0.72155649]
6368,1,3.537737263458868,[-0.97147111  0.11214156  0.20896928]
6369,2,0.46356405242308074,[-0.23954388  0.96399858  0.11543597]
6370,1,1.2660662198686592,[ 0.22432182 -0.8091073  -0.54316212]
6371,0,1.478093711682268,[-0.88738317 -0.00583543  0.46099573]
6372,0,0.06251488153306038,[ 0.90662614 -0.26993251  0.32429228]
6373,1,2.029340383943048,[-0.5191627   0.35799653 -0.77608542]
6374,0,0.5172751446773373,[-0.44935686  0.18266709  0.87447764]
6375,0,0.1946235220028055,[-0.58420202  0.07333898 -0.80828794]
6376,1,0.5021970347305574,[ 0.2780965   0.45475248 -0.84608659]
6377,0,1.4620754283461985,[-0.4889793  -0.84397802  0.22045486]
6378,1,0.9507205817851685,[-0.78966919 -0.05348292  0.61119731]
6379,2,1.0691679100477223,[-0.13656576 -0.99054895  0.0127505 ]
6380,1,5.412158172008348,[ 0.57747557 -0.63395356  0.514417  ]
6381,1,4.063008411171991,[0.1293102  0.15870489 0.97882155]
6382,1,1.2687647005641578,[ 0.57190529 -0.54389365  0.61408797]
6383,0,1.2134583762165685,[ 0.48681609  0.76177478 -0.42744506]
6384,1,0.48040423521737596,[-0.43351629  0.89268236 -0.12321454]
6385,1,0.6727731551559429,[0.92104395 0.24678541 0.3012889 ]
6386,1,5.59996585296001,[-0.65189995 -0.57534745  0.49396535]
6387,0,0.5900554408167848,[-0.79499267 -0.52182807  0.30932526]
6388,1,5.325407951135025,[-0.59828666  0.4055904   0.69104956]
6389,1,1.4231820763434928,[ 0.89408683 -0.13221193 -0.42793545]
6390,2,0.26116854739451234,[-0.9107705   0.33399248  0.24278824]
6391,0,4.014867378128949,[-0.40115217 -0.87478476 -0.27171411]
6392,0,1.1420330260813882,[ 0.55356843  0.82651654 -0.1021392 ]
6393,1,1.1253827904600755,[ 0.68573361 -0.53045014 -0.49838947]
6394,2,1.7595349110624992,[-0.94374567  0.14063367 -0.29927626]
6395,2,2.4881940486195306,[ 0.05917064  0.8091898  -0.58456026]
6396,1,4.910560959870224,[-0.11187588 -0.9518365   0.28546641]
6397,1,4.18059319430699,[ 0.35504902  0.82280221 -0.44377552]
6398,1,1.848813008417083,[-0.14525564 -0.93210055  0.33179719]
6399,1,1.4625941796538748,[-0.77157603  0.28901155 -0.56669458]
6400,1,0.27938143427751294,[0.60199982 0.72089202 0.34338159]
6401,1,3.200262970032382,[-0.11043832 -0.00677267 -0.9938599 ]
6402,1,0.1492703105620899,[ 0.91974954 -0.33696079 -0.20129135]
6403,2,0.06824616510321281,[-0.17197051 -0.22963093  0.95796439]
6404,1,1.6985241545190766,[ 0.15007132  0.93103994 -0.33263076]
6405,2,3.719807691627012,[ 2.50491077e-04 -9.24430637e-01  3.81350148e-01]
6406,1,1.0884070503182184,[-0.26165091  0.49827148 -0.82659805]
6407,1,0.28141245908934615,[ 0.63490276 -0.74180235 -0.21593461]
6408,2,1.5209398852199996,[-0.60865505 -0.32973816  0.72167291]
6409,1,0.4278414146356009,[-0.52280663  0.62645922 -0.57811943]
6410,2,1.1768522961687269,[-0.53339579  0.83011426 -0.16247842]
6411,2,2.4020697866272913,[-0.2721148   0.46079003 -0.84476392]
6412,2,1.2521862790737843,[-0.06764525 -0.82169106  0.56590451]
6413,1,2.960823256136494,[ 0.25066566 -0.34166727  0.90577602]
6414,1,3.296940278888062,[-0.021461    0.50324152  0.86387927]
6415,0,1.7490986947367186,[ 0.25876322 -0.90735253 -0.33128988]
6416,2,0.23308227102905274,[ 0.89181111 -0.30626844  0.33297535]
6417,0,0.07303296046080358,[ 0.339984   -0.46021279 -0.82013113]
6418,1,0.05133643435527061,[-0.80652586 -0.18180977 -0.56254888]
6419,2,0.69313417806212,[ 0.62975892 -0.5664375  -0.53155645]
6420,2,0.41611897530463965,[ 0.68823563 -0.18086086  0.70258172]
6421,1,0.3402725763684559,[-0.52653543  0.82107646  0.22044021]
6422,2,0.8003804622664759,[-0.9289042   0.36438712  0.06602276]
6423,1,3.4915103872653073,[-0.72367151 -0.52574361 -0.44709418]
6424,1,2.6009889603364407,[-0.33186637  0.69580153  0.63696542]
6425,1,0.19396146022955582,[ 0.29310953  0.94909847 -0.11532082]
6426,1,0.2372455493577941,[-0.94272621 -0.00335855  0.33355062]
6427,1,0.6811668296160924,[-0.03816409  0.11995339 -0.99204571]
6428,2,0.9694542283809443,[0.46131629 0.08096103 0.88353415]
6429,1,2.164781892215253,[-0.75016997 -0.60937448  0.25672506]
6430,1,1.7869583171492154,[ 0.23170848  0.95144556 -0.20263891]
6431,2,2.292990326718888,[0.8605241  0.39238036 0.32486294]
6432,2,1.3614050789041263,[-0.87897571  0.2318257   0.41672359]
6433,1,0.3028452757479178,[ 0.34139812 -0.50932529  0.78995891]
6434,0,0.7195092241368806,[-0.13349558 -0.2810239  -0.95037072]
6435,1,0.06509852360837314,[-0.19985089 -0.97752194  0.06716015]
6436,1,0.29024981382297144,[-0.45673588  0.83520282  0.30631452]
6437,2,1.0380645020732415,[-0.41694311  0.1057633   0.90275831]
6438,1,0.6422284843188542,[0.85116288 0.01141438 0.52477754]
6439,1,3.9935343963765564,[ 0.30974598 -0.19401378  0.93081474]
6440,1,0.39461841630060773,[ 0.13138744 -0.58794956 -0.79815579]
6441,1,1.4318131494446638,[-0.21965545  0.08457992 -0.97190417]
6442,2,7.36359293453174,[-0.85647912 -0.4492026  -0.25428437]
6443,1,1.8460028302503193,[ 0.57920848 -0.39590625  0.71258388]
6444,2,0.5511906118204992,[ 0.64794471  0.75964513 -0.05573982]
6445,1,0.4551855075975021,[-0.65122713 -0.3260994   0.68524624]
6446,1,0.1597058544403807,[ 0.66352716 -0.24278951 -0.70766162]
6447,1,0.3883402806749889,[ 0.47465547 -0.10727461 -0.87360995]
6448,1,0.317619540281883,[ 0.68453528  0.43613296 -0.58412284]
6449,2,0.77620753287598,[ 0.83210551  0.41636357 -0.36639023]
6450,0,1.9054328877955564,[ 0.78700016 -0.61022565  0.09085931]
6451,2,0.9441549141835207,[ 0.83905925 -0.47614862 -0.26317687]
6452,0,1.6180368531280325,[-0.06805966  0.76150527  0.64457553]
6453,0,0.6051431254206585,[-0.87876313 -0.36629322  0.30594874]
6454,0,1.6625186620092773,[ 0.55532729  0.23353067 -0.7981698 ]
6455,1,0.26631921065349823,[-0.44395371 -0.67294788 -0.59164707]
6456,1,1.012338788625516,[-0.93727286 -0.07378922 -0.34069742]
6457,0,0.011022337724581869,[ 0.17335772 -0.58041212  0.79565625]
6458,1,3.3830963628425095,[0.70621785 0.22202329 0.6722812 ]
6459,2,1.6278288502797844,[-0.35571735 -0.93431605  0.02277461]
6460,1,2.917307775693926,[-0.8647781  -0.26643892 -0.42563968]
6461,1,5.080558278943832,[-0.90011512 -0.30150247 -0.31446626]
6462,1,1.5378387959805315,[-0.19898827 -0.58597978 -0.78551344]
6463,2,0.3661881267368054,[0.97417014 0.0925442  0.20598087]
6464,1,0.7661274154854253,[-0.28223293 -0.53413802  0.79689469]
6465,1,0.21023662111010508,[-0.12903237 -0.04641286 -0.99055363]
6466,2,0.07050122576005324,[ 0.17141623 -0.95180725 -0.25432153]
6467,2,4.978777132301193,[-0.72434723 -0.67498033 -0.14043729]
6468,1,0.19144658191623826,[ 0.31410089 -0.4930306  -0.81133313]
6469,1,2.2803187265613687,[-0.31025505  0.86148564 -0.40197548]
6470,2,0.9997363847838266,[0.25273708 0.88101151 0.39992836]
6471,0,5.734815003800302,[0.1521946  0.28946148 0.94501262]
6472,1,3.6752652684372067,[-0.77870602 -0.60284045  0.17378242]
6473,1,0.13079682020834205,[0.48141656 0.54331946 0.68778053]
6474,1,0.4816567834240867,[ 0.20726214 -0.35759454 -0.91058692]
6475,0,2.1778598141008674,[ 0.98260777  0.13264131 -0.12995484]
6476,0,4.151715808086435,[-0.39701012 -0.77530018  0.49121543]
6477,1,1.29816010164543,[-0.24970133  0.53684337 -0.80588364]
6478,2,0.5663432868412333,[ 0.61483227  0.0359336  -0.78783885]
6479,0,1.3607432902460794,[-0.7056572   0.52964887  0.4706591 ]
6480,1,2.184240625988104,[-0.61173772 -0.54280775  0.57544479]
6481,2,0.31954407750591884,[-0.17244108  0.64121426 -0.74773548]
6482,1,3.1475233161318874,[ 0.81914778  0.56154443 -0.11689641]
6483,1,0.8367972445589956,[ 0.0959694  -0.40369026 -0.90984837]
6484,1,0.17275262569668384,[ 0.12264931 -0.99204857 -0.0282272 ]
6485,1,0.6673937703042738,[-0.44945142 -0.51063957 -0.73296702]
6486,1,0.13223375067420623,[-0.05616078 -0.90331324  0.4252895 ]
6487,1,0.46427478106791664,[ 0.95638084 -0.1619691  -0.24310841]
6488,2,0.3304338144009407,[ 0.66473302 -0.73603624 -0.12798697]
6489,2,4.705865253327957,[0.37764961 0.33889283 0.86170321]
6490,0,0.17545129439212478,[-0.54978196  0.15434556 -0.82092463]
6491,1,1.096295147649724,[ 0.94014692  0.12214875 -0.3181249 ]
6492,1,2.3089200252856386,[ 0.26189779 -0.05217105  0.96368445]
6493,1,0.3124247976805814,[-0.39980021  0.70521793 -0.5855147 ]
6494,2,0.040236593080898136,[-0.30761212  0.12594754  0.94313944]
6495,2,1.034750148792432,[ 0.87223798  0.43049622 -0.23210756]
6496,0,2.2831724185649467,[-0.53698456  0.57903348 -0.61348823]
6497,2,2.128458092428939,[-0.45008955 -0.84296716  0.29466211]
6498,0,2.5255489591617186,[ 0.82255034 -0.56683049  0.04597963]
6499,1,0.48747145154780747,[0.81642385 0.5298898  0.22949703]
6500,1,0.578299332430272,[-0.05418245 -0.63747478  0.76856371]
6501,1,1.6056234476507583,[-0.16158208 -0.98342241  0.08228967]
6502,1,1.439846282289545,[-0.08239438 -0.96978018  0.22964663]
6503,1,0.9767464557302035,[-0.37039068 -0.57671284  0.72815729]
6504,2,0.2848939813298145,[-0.9328003  -0.06170454  0.35507204]
6505,2,0.2513771640775883,[-0.2267232   0.25065752  0.94115217]
6506,1,0.651512898711264,[ 0.25373779 -0.90927067  0.3299151 ]
6507,1,2.741865502197471,[ 0.21764586  0.20946837 -0.95328552]
6508,1,0.4159283257561244,[ 0.35011269 -0.53725939  0.76731574]
6509,0,0.3740197239469088,[-0.55905343  0.81846762 -0.13255194]
6510,1,1.0455084528602194,[-0.53601225 -0.32008183 -0.78117763]
6511,2,0.09708882594771141,[-0.6802523   0.26019549  0.68524092]
6512,1,2.549109673273335,[0.92658882 0.37198402 0.05532664]
6513,2,0.5967374498040757,[0.70684674 0.49016672 0.51000419]
6514,0,1.263509456644491,[ 0.85964814  0.41819882 -0.29345328]
6515,2,2.045588943038833,[-0.21169838 -0.77277002  0.59833961]
6516,2,0.00012649197824253814,[-0.63281395  0.54582819  0.54919768]
6517,1,2.665843116074208,[ 0.73313747  0.45527182 -0.50520988]
6518,2,0.06019171213435292,[-0.5974209  -0.71213423  0.36871819]
6519,2,1.8301554959120354,[-0.71149187 -0.25809387  0.65358004]
6520,1,0.39168710899340287,[-0.38831916  0.56801528  0.72564928]
6521,2,2.0504321723113845,[0.15739068 0.97554176 0.15344855]
6522,1,1.9216304076189492,[-0.01312972 -0.96454833  0.26357945]
6523,1,1.1822164893825,[ 0.84416905 -0.51658348  0.14324844]
6524,2,1.0922671344284254,[-0.59963222  0.09447882 -0.79467915]
6525,1,0.32878031963668614,[0.1238389  0.8217094  0.55628913]
6526,1,4.84898477787723,[ 0.70228147  0.6981785  -0.13909536]
6527,1,0.3777598474994402,[ 0.17626118 -0.97970242  0.09547342]
6528,2,0.18070212976128394,[-0.57408056 -0.06110627  0.81651548]
6529,1,1.9464117228207733,[-0.28899815 -0.32581573 -0.90018008]
6530,2,3.835463731129219,[-0.65516732  0.75449785 -0.03858462]
6531,1,0.047660457531529275,[ 0.82713595 -0.25809577  0.49923211]
6532,2,2.6000185230051716,[ 0.47434171 -0.85563605  0.20709152]
6533,1,5.7385180761615056,[ 0.41657483 -0.27826906  0.8654662 ]
6534,2,0.9194488339550718,[-0.00856065 -0.99739597  0.07161007]
6535,0,0.9958959628629994,[-0.56360172  0.81098114 -0.15704357]
6536,0,1.436596994024309,[-0.95975549 -0.11874706  0.25449665]
6537,0,1.6584327057651502,[ 0.24468798  0.64503329 -0.72391978]
6538,0,1.4313049006787595,[-0.05780441  0.64161397 -0.7648465 ]
6539,1,0.22554013966279496,[-0.10190604  0.36776086 -0.92431981]
6540,1,0.5922698251854729,[-0.13640161 -0.83704056  0.52986573]
6541,2,0.0015644536153254884,[-0.64897644  0.69324116 -0.31344261]
6542,2,0.9313733391647551,[-0.12201515  0.51589069  0.84792046]
6543,2,0.6261310078322598,[-0.05185665  0.86096755  0.50600966]
6544,1,1.4691608188989056,[-0.57078871  0.72235915  0.39038123]
6545,1,2.8943742743642074,[-0.35700114 -0.93302225 -0.04494082]
6546,2,4.640728325752685,[ 0.15998007 -0.98711767  0.0022567 ]
6547,1,1.8253285158334482,[ 0.59941776  0.13479123 -0.7890055 ]
6548,2,0.6986251435494923,[-0.18991915 -0.68623978 -0.70214364]
6549,2,1.6098979361742158,[-0.79697645 -0.19051688 -0.57317698]
6550,0,4.786145089661103,[ 0.69176077 -0.298053    0.65774725]
6551,2,1.5934363746279032,[0.19788253 0.96615451 0.16549312]
6552,1,2.482914624574681,[-0.00984666 -0.54450503 -0.83869977]
6553,2,0.1456722384604345,[-0.99473711 -0.10024862 -0.02117287]
6554,1,0.25982588721916505,[-0.19079375 -0.85510851  0.48206554]
6555,0,4.3822120128312205,[0.20966802 0.42825956 0.87899549]
6556,1,2.485057962748902,[-0.64343354  0.69739891 -0.3156391 ]
6557,1,5.426921258666481,[-0.19382397 -0.89908303  0.39253276]
6558,1,1.6094572193506433,[ 0.11403684  0.02131613 -0.99324781]
6559,1,0.4718061575051422,[-0.98836338 -0.09653972  0.11754965]
6560,0,0.0841414095448896,[-0.69371265  0.45537676  0.55802756]
6561,1,1.3965159864264596,[ 0.16900509  0.96863703 -0.18215266]
6562,2,0.8600353033639588,[-0.0657832  -0.27434324  0.95937915]
6563,2,0.0036842782404021223,[-0.30793885 -0.84203021  0.44289817]
6564,1,1.269760746445492,[-0.62204568  0.48419523 -0.6153163 ]
6565,0,0.14204362020914907,[ 0.6101898  -0.79078297 -0.04827728]
6566,1,0.558527834491027,[ 0.42290442  0.50124583 -0.75492017]
6567,1,0.1226765889558066,[-0.06828153 -0.62827984 -0.77498521]
6568,1,6.315536404941186,[-0.7893172  -0.22802966  0.5700709 ]
6569,1,3.2474677513978163,[0.37042163 0.2590922  0.89199723]
6570,2,3.1170388649008225,[-0.95663638  0.29074888  0.01766168]
6571,1,0.807154574788466,[-0.71034766  0.04131229 -0.70263753]
6572,1,0.11418921780506217,[ 0.04281251  0.80690404 -0.58912898]
6573,2,1.4499975523641397,[ 0.39857287 -0.85277565 -0.33751052]
6574,1,1.9851484611127626,[0.59371301 0.41146086 0.69152355]
6575,2,0.9417930890943641,[-0.69967719  0.27249739 -0.66045211]
6576,1,1.2070964681943257,[ 0.30603405 -0.87257635  0.38072782]
6577,1,0.3011998647306683,[-0.38400994  0.90411028  0.18740591]
6578,1,0.054364266064372356,[ 0.747684   -0.56611004 -0.3471139 ]
6579,1,0.1498448075369084,[0.622064   0.07864771 0.77900636]
6580,1,2.338477169280086,[-0.08905701 -0.98824466 -0.12426318]
6581,0,4.33501233882009,[ 0.92812114 -0.06608868  0.36636517]
6582,1,2.7829074557947124,[-0.95414142 -0.22537898  0.19702401]
6583,2,0.455288727084026,[-0.25792563 -0.68702773 -0.67931382]
6584,1,2.7174532418280024,[-0.19786325  0.93455355  0.29573601]
6585,1,0.1325101220675898,[-0.85902945 -0.30885273 -0.40826265]
